199,19,2025/05/06,IM,Hammerhaven,Anthony Romano,"Bech Hansen Holding, Frandsen Holding",Nordicals,Denmark,Roskilde,No,Ringstedgade 42-48,4000,,Residential,"4,666","2,107","8,429,200","1,807",,,4.1%,"205,000,000","43,935","Hammerhaven is a development project located in Roskilde, featuring 46 rental apartments, 15 public youth housing units, and 4 commercial units. The project is designed with a focus on sustainability and is certified to DGNB Gold standards.",,,,
200,19,2025/05/07,Teaser,Sankt Jakob 14,Josefin Bergholtz,,Catella,Sweden,Lund,No,Lilla Fiskaregatan 10,222 22,Sankt Jakob 14,Mixed Use,"3,151","1,999","4,600,000","1,460",,100%,,-,-,"Sankt Jakob 14 is located in Lund city center. The property consists of 12 apartments, 941 sqm of retail space and 973 sqm of office space.",,,,
201,19,2025/05/08,Teaser,Project Primula,Carl Rosén,,Catella,Sweden,Kungsbacka,Yes,Sandlyckans väg 60,429 32,Kyvik 26:20,Public Use,764,"1,843","1,236,000","1,618",3,,,-,-,"Project Primula consists of three properties located in Kungsbacka and Nyköping, comprising a preschool and two LSS facilities. These properties are fully leased to municipal and foundation tenants. ",,,,
201,19,2025/05/08,Teaser,Project Primula,Carl Rosén,,Catella,Sweden,Kungsbacka,Yes,Sandlyckans väg 26,429 32,Kyvik 26:22,Public Use,468,"2,513","858,000","1,833",2,,,-,-,"Project Primula consists of three properties located in Kungsbacka and Nyköping, comprising a preschool and two LSS facilities. These properties are fully leased to municipal and foundation tenants. ",,,,
201,19,2025/05/08,Teaser,Project Primula,Carl Rosén,,Catella,Sweden,Nyköping,Yes,Växthusgränd 4,611 67,Kattugglan 6,Public Use,573,"2,995","1,360,000","2,373",10,,,-,-,"Project Primula consists of three properties located in Kungsbacka and Nyköping, comprising a preschool and two LSS facilities. These properties are fully leased to municipal and foundation tenants. ",,,,
202,19,2025/05/08,IM,Campus Hills,Carl Rosén,Wood & Hill AB,Catella,Sweden,Karlstad,Yes,"Kvintettgatan 2,4,6,8",,Triangeln 1,Residential,"6,251","2,397","11,111,000","1,777",,97%,,-,-,"Located in Karlstad, Triangeln 1 and Trombonen 1 offer 390 residential units. The properties are positioned near Karlstad University. Both properties are equipped with solar panels.",,,,
202,19,2025/05/08,IM,Campus Hills,Carl Rosén,Wood & Hill AB,Catella,Sweden,Karlstad,Yes,"Vintergatan 3,5,7,9",,Trombonen 1,Residential,"6,505","2,181","10,742,000","1,651",,97%,,-,-,"Located in Karlstad, Triangeln 1 and Trombonen 1 offer 390 residential units. The properties are positioned near Karlstad University. Both properties are equipped with solar panels.",,,,
203,19,2025/05/08,IM,Hamn & Berg,Josefin Bergholtz,F. Holmström Fastigheter i Nynäshamn AB,Tango,Sweden,Nynäshamn,Yes,"Floravägen 2-4, Centralgatan 5-7, Fredsgatan 2-4",,Postmästaren 2,Residential,"9,414","1,106","10,732,000","1,140",,96%,,-,-,"Hamn & Berg comprises two properties located in Nynäshamn and Åkersberga, consisting of residential and commercial spaces. The portfolio comprises 121 residential units and 4,031 sqm of commercial space. Both properties are well-connected to Stockholm.",,,,
203,19,2025/05/08,IM,Hamn & Berg,Josefin Bergholtz,F. Holmström Fastigheter i Nynäshamn AB,Tango,Sweden,Österåker,Yes,Storängsvägen 16A-B,,Berga 10:6,Residential,"4,742","1,446","4,497,000",948,,100%,,-,-,"Hamn & Berg comprises two properties located in Nynäshamn and Åkersberga, consisting of residential and commercial spaces. The portfolio comprises 121 residential units and 4,031 sqm of commercial space. Both properties are well-connected to Stockholm.",,,,
204,20,2025/05/13,Teaser,Project Noma,Anthony Romano,Blackstone,CBRE,Denmark,Various,Yes,Several,,,Logistics,"143,000",524,,-,1,100%,,-,-,"Project Noma comprises five logistics properties located in key transportation hubs in Copenhagen, Aarhus, and Horsens. The portfolio is fully occupied, and offers significant rental upside potential due to current under-rent conditions.",,,,
205,20,2025/05/13,Teaser,Sigtuna Stadsängar 2,Carl Rosén,Sigtuna Kv. 17 & 18 AB,Catella,Sweden,Sigtuna,Yes,,,Arbetshästen 1 & Konduktören 1,Residential,"4,961",,,-,,,,-,-,Sigtuna Stadsängar is a residential development project with good connectivity to Uppsala and Stockholm. The project includes plans for 84 residential units and 54 parking spaces. It is situated just 15 minutes from Arlanda Airport.,,,,
206,20,2025/05/13,IM,Svartbäcken,Albin Östmarck,Förvaltix Holding,BOLTON Advisors,Sweden,Uppsala,No,Adilsgatan 16,753 33,Svartbäcken 46:16,Industrial,"1,959","1,344","2,257,880","1,153",2,100%,,"35,000,000","17,866","Located in central Uppsala, Svartbäcken 46:16 is a fully leased industrial and commercial property with development potential. Initial studies suggest potential for residential conversion with a possible volume of 6,000-7,000 sqm.",,,,
207,20,2025/05/13,IM,Amaron Commercial Properties ,David Hävermark,Amaron Commercial Properties,Carlsquare,Sweden,Öresund,Yes,,,,Industrial,"33,386",,,-,,,,-,-,"Amaron Commercial Properties is raising capital to invest in logistics, warehouse, and industrial properties in the Öresund region, with a strong focus on sustainability. Their current fund conssits of 33,386 sqm of industrial properties. The offering is structured as an equity-based Alternative Investment Fund (AIF), listed on the NGM Main Regulated Nordic AIF, with an expected annual return of 12–17% plus a 4% dividend.",,,,
208,20,2025/05/13,Teaser,Kamaxeln 2,David Hävermark,Annehem Fastigheter,Catella,Sweden,Malmö,No,Kamaxelgatan 10,212 41,Kamaxeln 2,Office,950,"1,719","1,435,000","1,511",3,100%,,-,-,"Located in Toftanäs, Malmö, Kamaxeln 2 is an office and industrial property built in 2001. It is fully leased to Peab Lokal AB until 2028. The property benefits from good transport links and proximity to major highways 29.",,,,
209,20,2025/05/13,IM,Grafiten,Albin Östmarck,GH8 Holdings AB,SFR Svensk Fastighetsrådgivning JLL,Sweden,Trollhättan,Yes,Grafitvägen 17–19,461 38,Grafiten 17,Industrial,"3,635","1,594","5,318,223","1,463",5,100%,7%,"75,974,614","20,901","Grafiten consists of three properties located in Trollhättan, offering a total leasable area of 19,767 sqm. The properties are nearly fully leased. The portfolio includes potential for further development with additional building rights.",,,,
209,20,2025/05/13,IM,Grafiten,Albin Östmarck,GH8 Holdings AB,SFR Svensk Fastighetsrådgivning JLL,Sweden,Trollhättan,Yes,"Grafitvägen 12, 14 A–C, 20 A–D, 22",461 38,Grafiten 1,Industrial,"6,197",951,"5,633,443",909,5,100%,7%,"80,477,757","12,987","Grafiten consists of three properties located in Trollhättan, offering a total leasable area of 19,767 sqm. The properties are nearly fully leased. The portfolio includes potential for further development with additional building rights.",,,,
209,20,2025/05/13,IM,Grafiten,Albin Östmarck,GH8 Holdings AB,SFR Svensk Fastighetsrådgivning JLL,Sweden,Trollhättan,Yes,Grafitens industricentrum 1,461 38,Elektroden 2,Industrial,"9,935",668,"4,576,768",461,5,98%,7%,"65,382,400","6,581","Grafiten consists of three properties located in Trollhättan, offering a total leasable area of 19,767 sqm. The properties are nearly fully leased. The portfolio includes potential for further development with additional building rights.",,,,
210,20,2025/05/12,IM,Project Southbound,Elisabet Forsell,Private individuals,Colliers,Sweden,Södertälje,No,,,Part of Södertälje Jumsta 3:1,Industrial,"297,399",,,-,,,,-,-,"Industrial zoned land in Södertälje. The zoning plan allows for industrial and logistics development, as well as central services, and fuel and charging services. ",,,,
211,20,2025/05/14,Teaser,Project Astoria,Mathias Vuorelma,,Catella,Finland,Helsinki,Yes,,,,Residential,"11,300",327,"2,900,000",257,,90%,,-,-,"Residential property portfolio with five buildings, four freehold and one leasehold. The assets have a total of 181 apartments and 13 retail spaces. ",,,,
212,20,2025/05/16,IM,Nordic Greens,Anthony Romano,Nordic Green Salat A/S,Halberg & Olsen Erhvervsmægler,Denmark,Odense,No,Brændekildevej 50,5250,,Industrial,"55,973",252,"14,054,375",251,10,100%,8%,"175,000,000","3,127","A sale-and-leaseback transaction with Nordic Greens under a new 10-year triple-net lease. The property is situated in Odense, Denmark, and features a combination of office, warehouse, and greenhouse facilities.",,,,
213,21,2025/05/20,IM,Hamnvakten 7 2,David Hävermark,Landia,,Sweden,Stockholm,No,Katarina Bangata 80,,Hamnvakten 7,Residential,"14,442","4,664","56,242,000","3,894",3,100%,,-,-,"The property is located in Södermalm with a mix of residential and commercial spaces. It has good public transportation links, including a new subway station under construction directly beneath the building. ",,,,
214,21,2025/05/20,IM,Project Primula 2,Carl Rosén,Northern Horizon,Catella,Sweden,Kungsbacka,Yes,Sandlyckans väg 60,429 32,Kyvik 26:20,Public Use,764,"1,843","1,235,000","1,616",3,,,-,-,"Project Primula consists of two properties located in Kungsbacka, comprising a preschool and an LSS facility. These properties are fully leased to municipal and foundation tenants. ",,,,
214,21,2025/05/20,IM,Project Primula 2,Carl Rosén,Northern Horizon,Catella,Sweden,Kungsbacka,Yes,Sandlyckans väg 26,429 32,Kyvik 26:22,Public Use,468,"2,514","860,000","1,838",2,,,-,-,"Project Primula consists of two properties located in Kungsbacka, comprising a preschool and an LSS facility. These properties are fully leased to municipal and foundation tenants. ",,,,
215,21,2025/05/20,IM,Project Alba 2,Carl Rosén,Northern Horizon,Catella,Sweden,Nyköping,Yes,Växthusgränd 4,611 67,Kattugglan 6,Public Use,573,"2,995","1,361,000","2,375",10,,,-,-,Project Alba consists of an LSS property in Nyköping. These property is leased to Mo Gård.,,,,
216,21,2025/05/20,Teaser,Malmö Härden 5,David Hävermark,Private owner,Catella,Sweden,Malmö,No,Listergatan 4A-B,214 36,Härden 5,Residential,868,"1,483","827,000",953,,,,-,-,"Located in Möllevången, Malmö, Härden 5 consists of 18 apartments. The property is situated close to Folkets Park and has good access to public transportation.",,,,
217,21,2025/05/20,Teaser,Rødovre Townhouses,Kristina Alderin,,,Denmark,Rødovre,No,Tæbyvej 21,,,Residential,"7,056","2,000","12,277,440","1,740",,,,-,-,"The property at Tæbyvej 21 is planned for residential and commercial use, with a total leasable area of 7,056 sqm. Tanmia, the developer, have assumed that they can build townhouses on 70% of the site.",,,,
218,21,2025/05/20,IM,SFH in Køge,Kristina Alderin,Raundahl & Moesby,,Denmark,Køge,No,,,,Residential,"8,800","1,723","13,368,250","1,519",,,,-,-,"Residential development project in Køge, consisting of 64 SFH (2 floors) combined with 42 SFH small residential apartments laid out over 2 stories. The developer expects to have secured legal access to the development rights by June 10th, 2025.",,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Gothenburg,Yes,,,Bråta 2:150,Logistics,"17,930","1,299","22,763,863","1,270",3,100%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Gothenburg,Yes,,,Bråta 2:136,Logistics,"20,212","1,061","17,658,402",874,3,87%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Gothenburg,Yes,,,Solsten 1:117,Logistics,"7,015","1,163","7,377,535","1,052",4,100%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Gothenburg,Yes,,,Håltsås 1:17,Logistics,"8,828","1,076","9,133,017","1,035",3,100%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Gothenburg,Yes,,,Backa 25:6,Logistics,"3,360","1,785","5,852,574","1,742",8,100%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Stockholm,Yes,,,Ångmaskinen 5,Logistics,"2,506","1,551","3,799,320","1,516",10,100%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Stockholm,Yes,,,Kalvsvik 16:20,Logistics,"6,200","1,428","8,772,926","1,415",6,100%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
219,21,2025/05/21,IM,Project Metropolitan 2,David Hävermark,Blackstone,CBRE,Sweden,Stockholm,Yes,,,Revisorn 2,Logistics,"4,491","1,404","5,330,217","1,187",6,100%,,-,-,Project Metropolitan comprises eight urban logistics assets in Gothenburg and Stockholm. The portfolio benefits from a diversified tenant mix and has an average site coverage of 40%. ,,,,
220,21,2025/05/21,IM,Project Pilot 2,Josefin Bergholtz,F. Holmströmsgruppen ,Tango,Sweden,Stockholm,Yes,Tätorpsvägen 19 and 5,,Autopiloten 5 & 9,Residential,"2,091","1,581","2,270,000","1,086",,,,-,-,"Located in Skarpnäck, the properties are within walking distance of the Skarpnäck subway station, a 20-minute commute to T-Centralen. The buildings include energy-efficient features like solar panels and geothermal heating.",,,,
221,20,2025/05/16,Teaser,Vantaan Hakunila,Mathias Vuorelma,Asunto Oy Vantaan Hakunilan Heporinne,Ramboll,Finland,Vantaa,Yes,Heporinne 2a B ,01200 Vantaa,,Residential,"2,253",,,-,,,,-,-,The property contains 51 rented apartments and is located within walking distance of Hakunila's center. The building was completed in 2023 and approx. 100% of the apartments are rented out.,,,,
222,20,2025/05/16,Teaser,Espoon Tuomarila,Mathias Vuorelma,As Oy Espoon Palokärki,Ramboll,Finland,Espoo,Yes,Palotie 42,02760 Espoo,,Residential,476,,"73,774",155,,,,-,-,A two-story apartment building with 14 rental apartments. The property is a short walk from the Tuomarila tran station. Approx 100% of the apartments are rented.,,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Abildager 8-14 & 16,DK-2605 Brøndby,"4f Brøndbyvester By, Brøndbyvester",Logistics,"22,142",658,"13,987,881",632,5,0%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Midtager 33-35,DK-2605 Brøndby,"6bt Brøndbyvester By, Brøndbyvester",Logistics,"7,960",575,"4,381,488",550,1,10%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Park Allé 363,DK-2605 Brøndby,"30at Brøndbyvester By, Brøndbyvester",Logistics,"4,000","1,181","4,562,648","1,141",2,0%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Baldersbuen 5,DK-2640 Hedehusene,"4n, 4r, 4a and 4k Baldersbrønde By, Hedehusene",Logistics,"7,548",816,"6,070,128",804,6,0%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Ellekær 2-4,DK-2730 Herlev,2m & 2au Herlev,Logistics,"4,828",850,"3,965,323",821,,100%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Marielundvej 29,DK-2730 Herlev,3u Herlev,Logistics,"4,566",654,"2,943,981",645,1,65%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Literbuen 6-10,DK-2740 Skovlunde,"14ch Skovlunde By, Skovlunde",Logistics,"11,949",611,"5,668,280",474,1,2%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Mileparken 9,DK-2740 Skovlunde,"14bu Skovlunde By, Skovlunde",Logistics,"5,054",665,"3,222,031",638,5,0%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
223,22,2025/05/28,IM,Project Carry,Anthony Romano,Wihlborgs A/S,Colliers,Denmark,Greater Copenhagen,Yes,Lejrvej 1,DK-3500 Værløse,"25g Kirke Værløse By, Værløse",Logistics,"1,402",714,"693,568",495,,0%,,-,-,"Project Carry is a portfolio of last mile logistics and light industrial properties located within a 20 to 30-minute radius from central Copenhagen. The properties have a GLA of 69,400 sqm. Office makes up 18% of the portfolio GLA. ",,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Gothenburg,Yes,Importgatan 21,,Backa 27:1,Light Industrial,"4,642","1,475","6,580,000","1,417",11,100%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Gothenburg,Yes,Importgatan 19,,Backa 27:48,Light Industrial,"8,835","1,531","13,618,000","1,541",14,100%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Gothenburg,Yes,Importgatan 30,,Backa 31:1 & 31:2,Light Industrial,"2,360","1,488","4,500,000","1,907",4,93%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Gothenburg,Yes,Gustaf adolfs torg 4,,Backa 866:771,Light Industrial,,,"(158,000)",-,,,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Haninge,Yes,Dåntorpsvägen 21,,Jordbromalm 2:2,Light Industrial,564,"1,914","1,891,000","3,353",3,100%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Knivsta,Yes,Mejselgatan 12,,Gredelby 1:142,Light Industrial,"1,200","1,631","1,904,000","1,587",3,100%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Knivsta,Yes,Mejselgatan 10A ,,Gredelby 1:151,Light Industrial,"2,710","1,707","3,016,000","1,113",3,73%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Uppsala,Yes,Kungsgatan 68A ,,Kungsängen 29:2,Light Industrial,"5,034","1,542","7,011,000","1,393",10,96%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
224,22,2025/05/30,IM,Project Stairway,David Hävermark,Areim,JLL,Sweden,Sollentuna,Yes,Bergkällavägen 35A,,Revisorn 8,Light Industrial,"2,965","1,871","4,917,000","1,658",2,100%,,-,-,The portfolio comprises ten properties across the Gothenburg and Stockholm-Uppsala regions. The properties are primarily single-let with a diverse tenant mix. There is potential to increase rental income with average in-place rents below market levels and potential from vacancies.,,,,
225,23,2025/06/02,Teaser,Foldagervej 11,Anthony Romano,,Colliers,Denmark,Køge,No,Foldagervej 11,4623,"3ca, Ll. Skensved By, Højelse",Industrial,"1,493",761,"1,071,553",718,,100%,6%,"17,700,000","11,855","Foldagervej 11 is a newly built warehouse with associated office in Lille Skensved. The property is situated in a commercial area with proximity to local facilities, and with easy access to main roads and the highway.",,,,
226,23,2025/06/02,Teaser,Sandvadsvej 15A,Anthony Romano,,Colliers,Denmark,Køge,No,Sandvadsvej 15A,4600,"8a, Ølsemagle By, Ølsemagle",Industrial,"2,947",712,"1,918,101",651,,100%,6%,"31,500,000","10,689","Sandvadsvej 15A is a warehouse facility with associated office located in Køge, with easy access to main roads and highways. The property is situated in a fully developed industrial district, particularly known for the car and transport industry.",,,,
227,23,2025/06/02,IM,Hässleholm Bostadsportfölj,Josefin Bergholtz,Bror Dahlblom Fastighetsaktiebolag,Catella,Sweden,Hässleholm,Yes,"Götagatan 1A-H, 3A-E, Viaduktgatan 15 / N/A / Kolgatan 6",,"Kakelugnsmakaren 7, Alen 3 and 4",Residential,"7,219","1,032","3,275,000",454,,100%,,-,-,The residential portfolio is located in central Hässleholm. There is considered to be good potential to increase the rents through utility value assessments. The properties have been owned by the same family since the 1960s. ,,,,
227,23,2025/06/02,IM,Hässleholm Bostadsportfölj,Josefin Bergholtz,Bror Dahlblom Fastighetsaktiebolag,Catella,Sweden,Hässleholm,Yes,Grönängsslingan 10A-C / 12A-B / 8A-C ,,"Macken 8, 9 and 15",Residential,"5,401","1,079","2,793,000",517,,100%,,-,-,The residential portfolio is located in central Hässleholm. There is considered to be good potential to increase the rents through utility value assessments. The properties have been owned by the same family since the 1960s. ,,,,
227,23,2025/06/02,IM,Hässleholm Bostadsportfölj,Josefin Bergholtz,Bror Dahlblom Fastighetsaktiebolag,Catella,Sweden,Hässleholm,Yes,Lille Mats väg 7A-D / 9A-C,,Stormhatten 3 and 4,Residential,"4,150","1,053","2,223,000",536,,100%,,-,-,The residential portfolio is located in central Hässleholm. There is considered to be good potential to increase the rents through utility value assessments. The properties have been owned by the same family since the 1960s. ,,,,
227,23,2025/06/02,IM,Hässleholm Bostadsportfölj,Josefin Bergholtz,Bror Dahlblom Fastighetsaktiebolag,Catella,Sweden,Hässleholm,Yes,Åkaregatan 13 A-C,,Muraren 2,Residential,"1,215","1,074","663,000",546,,100%,,-,-,The residential portfolio is located in central Hässleholm. There is considered to be good potential to increase the rents through utility value assessments. The properties have been owned by the same family since the 1960s. ,,,,
227,23,2025/06/02,IM,Hässleholm Bostadsportfölj,Josefin Bergholtz,Bror Dahlblom Fastighetsaktiebolag,Catella,Sweden,Hässleholm,Yes,"Frykholmsgatan 16A-B, Vattugatan 15A-B",,Timmermannen 10,Residential,"1,576","1,083","761,000",483,,100%,,-,-,The residential portfolio is located in central Hässleholm. There is considered to be good potential to increase the rents through utility value assessments. The properties have been owned by the same family since the 1960s. ,,,,
227,23,2025/06/02,IM,Hässleholm Bostadsportfölj,Josefin Bergholtz,Bror Dahlblom Fastighetsaktiebolag,Catella,Sweden,Hässleholm,Yes,"Fritidsvägen 15A-E, 17A-G, 19A-E, Kaveldunsvägen 20A-F, Sonestorpsgatan 16A-G, 18A-F, 20A-G, 22A-F",,Utkanten 12,Residential,"4,368","1,171","2,628,000",602,,100%,,-,-,The residential portfolio is located in central Hässleholm. There is considered to be good potential to increase the rents through utility value assessments. The properties have been owned by the same family since the 1960s. ,,,,
228,23,2025/06/03,Teaser,Smedeland 12 & 16,Anthony Romano,,,Denmark,Glostrup,Yes,Smedeland 12,2600,,Industrial,"6,377",558,"3,291,050",516,,,,"50,631,358","7,940",A revitalisation project of commercial two commercial warehouse properties with several buildings in Glostrup. The properties are bought without tenants. Elevate Development will develop the properties to optimise rent. ,,,,
228,23,2025/06/03,Teaser,Smedeland 12 & 16,Anthony Romano,,,Denmark,Glostrup,Yes,Smedeland 16,2600,,Industrial,"2,951",515,"1,405,010",476,,,,"52,825,231","17,901",A revitalisation project of commercial two commercial warehouse properties with several buildings in Glostrup. The properties are bought without tenants. Elevate Development will develop the properties to optimise rent. ,,,,
229,23,2025/06/03,IM,Hovedvejen 107,Anthony Romano,Niam,Engel & Völkers,Denmark,Glostrup,No,,,,Office,"5,731","1,159","7,344,201","1,281",,80%,6.25%,"117,425,815","20,490","The property was built in 2004 and comrpises of three condominium units, with Hovedvejen 107 forming unit 1, which includes the entire building facing Hovedvejen. All tenants moved in during 2024 and 2025.",,,,
230,23,2025/06/02,Teaser,Pasila Tower,David Hävermark,Castellum,,Finland,Helsinki,No,"Opastinsilta 7, Pasila",,,Office,"15,528",,,-,,,,-,-,"Pasila Tower in Helsinki, near Tripla, was paused in 2022 due to market conditions. Castellum now plans to restart the project with a new concept. The property is currently leasehold, but the plot may be acquired upon completion. The building is planned to be expanded by 5,244 sqm.",,,,
231,24,2025/06/10,Teaser,Parkhus - Sankt Hans,Kristina Alderin,Löfte PD,,Denmark,Roskilde,No,,,,Residential,"4,994",,,-,,,,-,-,"Parkhus - Sankt Hans is situated in Roskilde and consists of three buildings. It is a mix of MFR and SFR, such as apartments, duplexes and townhouses.",,,,
232,25,2025/06/15,Teaser,Ceres Properties,David Hävermark,,,Sweden,Various,Yes,,,,Residential,,,,-,,,,-,-,An opportunity to invest in Ceres Properties which offers exposure to a portfolio of residential properties focused on student and youth housing.,,,,
233,25,2025/06/16,Teaser,Project Delta 2,David Hävermark,,,Sweden,Solna,Yes,,,,Industrial,"60,000","1,167","40,000,000",667,,,,-,-,"There are currently 60,000 sqm of storage and industrial purposes in the portfolio in Södra Hagalund. Around 210,000 sqm of building rights of mainly housing and commercial premises. The first zoning plan for c. 54,000 sqm has gained legal force.",,,,
234,25,2025/06/18,Teaser,Project Harmony 2,Kristina Alderin,Birch Ejendomme,CBRE,Denmark,Various,Yes,,,,Residential,"86,000","1,326",,-,,,,-,-,"A portfolio of terraced housing consisting of 960 residential units spread across Jutland, Funen and Zealand. One completed project, with the other ten sites expected to be completed between Q3 2025 and Q4 2027. IRR of 14-19%.",,,,
